epoch,relay_cpu_ticks,relay_rss_kb,relay_thr,relay_fd,box_total,box_idle,tx_bytes,tx_packets,rx_bytes,bw_out_exc,bw_in_exc,pps_exc,conntrack_exc,udp_socks
1788862520,1888,105440,3,11,96963411,76877236,23346911298,19395001,1974215987,0,0,0,0,1
1788862521,1904,105440,3,11,96963606,76877386,23359214831,19405778,1975583678,0,0,0,0,1
1788862522,1919,105816,3,11,96963805,76877538,23372857394,19417384,1977093491,0,0,0,0,1
1788862523,1937,105816,3,11,96964005,76877687,23385760699,19428679,1978528481,0,0,0,0,1
1788862524,1954,105816,3,11,96964201,76877834,23398526119,19439772,1979944842,0,0,0,0,1
1788862525,1973,105816,3,11,96964398,76877981,23411270536,19450853,1981415837,0,0,0,0,1
1788862526,1991,105816,3,11,96964595,76878129,23424450283,19462187,1982836028,0,0,0,0,1
1788862528,2009,105816,3,11,96964796,76878277,23437279287,19473257,1984271233,0,0,0,0,1
1788862529,2026,105816,3,11,96964991,76878425,23448935741,19483593,1985723908,0,0,0,0,1
1788862530,2042,105816,3,11,96965190,76878575,23463092054,19495421,1987122140,0,0,0,0,1
1788862531,2058,105824,3,11,96965388,76878725,23476145953,19506638,1988561014,0,0,0,0,1
1788862532,2075,105824,3,11,96965587,76878876,23488545813,19517324,1989935022,0,0,0,0,1
1788862533,2093,105824,3,11,96965784,76879025,23501776932,19528633,1991412902,0,0,0,0,1
1788862534,2109,105824,3,11,96965982,76879174,23514793071,19539672,1992877760,0,0,0,0,1
1788862535,2126,105824,3,11,96966181,76879325,23527705100,19550839,1994306759,0,0,0,0,1
1788862536,2143,105824,3,11,96966381,76879476,23540556407,19561862,1995757867,0,0,0,0,1
1788862537,2159,105824,3,11,96966577,76879625,23553604556,19573112,1997179598,0,0,0,0,1
1788862538,2175,105824,3,11,96966775,76879774,23566360363,19584070,1998588897,0,0,0,0,1
1788862539,2192,105824,3,11,96966970,76879923,23578872006,19594773,1999978122,0,0,0,0,1
1788862540,2208,105824,3,11,96967170,76880074,23592338000,19606356,2001469521,0,0,0,0,1
1788862541,2225,105824,3,11,96967369,76880224,23604915777,19617266,2002866819,0,0,0,0,1
1788862542,2242,105824,3,11,96967567,76880373,23618078447,19628471,2004322079,0,0,0,0,1
1788862543,2258,105824,3,11,96967762,76880522,23630846553,19639367,2005754322,0,0,0,0,1
1788862544,2277,105824,3,11,96967957,76880668,23643779475,19650641,2007183259,0,0,0,0,1
1788862545,2292,105824,3,11,96968156,76880820,23656742358,19661813,2008610618,0,0,0,0,1
1788862546,2309,105824,3,11,96968355,76880970,23669710938,19673197,2010071590,0,0,0,0,1
1788862547,2325,105824,3,11,96968551,76881117,23682538741,19684131,2011481556,0,0,0,0,1
1788862548,2342,105824,3,11,96968746,76881266,23695393465,19695128,2012901872,0,0,0,0,1
1788862549,2359,105824,3,11,96968944,76881415,23708269089,19706242,2014355882,0,0,0,0,1
1788862550,2375,105824,3,11,96969143,76881566,23721234429,19717314,2015758665,0,0,0,0,1
1788862552,2390,105824,3,11,96969339,76881716,23733546209,19727858,2017111231,0,0,0,0,1
1788862553,2406,104536,3,11,96969539,76881866,23747014265,19739319,2018602099,0,0,0,0,1
1788862554,2422,103732,3,11,96969734,76882015,23759852717,19750432,2020017162,0,0,0,0,1
1788862555,2438,103732,3,11,96969933,76882167,23772016342,19760869,2021374332,0,0,0,0,1
1788862556,2456,103732,3,11,96970131,76882315,23785753946,19772584,2022903288,0,0,0,0,1
1788862557,2473,103732,3,11,96970327,76882463,23798763886,19783670,2024343183,0,0,0,0,1
1788862558,2489,103732,3,11,96970526,76882612,23811421977,19794650,2025743387,0,0,0,0,1
1788862559,2504,103736,3,11,96970725,76882763,23824271982,19805621,2027150638,0,0,0,0,1
