epoch,relay_cpu_ticks,relay_rss_kb,relay_thr,relay_fd,box_total,box_idle,tx_bytes,tx_packets,rx_bytes,bw_out_exc,bw_in_exc,pps_exc,conntrack_exc,udp_socks
1788864286,4465,154836,2,11,97302077,77079405,128909195378,107714336,4310565810,0,0,0,0,1
1788864288,4500,154836,2,11,97302281,77079542,128974369790,107769952,4312341736,0,0,0,0,1
1788864289,4534,157188,2,11,97302483,77079675,129040690199,107826774,4314173187,0,0,0,0,1
1788864290,4577,165120,2,11,97302690,77079806,129117608518,107892322,4316101799,0,0,0,0,1
1788864291,4625,171712,2,11,97302898,77079932,129204998879,107966725,4318154469,0,0,0,0,1
1788864292,4674,179648,2,11,97303105,77080055,129299309286,108046735,4320181094,0,0,0,0,1
1788864293,4732,182876,2,11,97303318,77080176,129400934740,108132694,4322388472,0,0,0,0,1
1788864294,4781,182876,2,11,97303524,77080299,129494457456,108211933,4324362326,0,0,0,0,1
1788864295,4829,182876,2,11,97303730,77080425,129596548760,108298195,4326467375,0,0,0,0,1
1788864296,4879,182876,2,11,97303937,77080547,129692612140,108380707,4328470932,0,0,0,0,1
1788864297,4930,182876,2,11,97304144,77080671,129790350192,108463578,4330473903,0,0,0,0,1
1788864298,4978,182876,2,11,97304351,77080797,129886946929,108545543,4332485816,0,0,0,0,1
1788864299,5029,182876,2,11,97304564,77080925,129988302001,108630745,4334598950,0,0,0,0,1
1788864300,5078,182876,2,11,97304771,77081049,130084276852,108711823,4336506737,0,0,0,0,1
1788864301,5129,182876,2,11,97304977,77081172,130185153119,108797530,4338606533,0,0,0,0,1
1788864302,5180,182876,2,11,97305187,77081293,130280793680,108879406,4340612134,0,0,0,0,1
1788864303,5237,182876,2,11,97305396,77081411,130380620997,108963874,4342707830,0,0,0,0,1
1788864305,5286,182876,2,11,97305601,77081534,130480607767,109047690,4344703351,0,0,0,0,1
1788864306,5332,182876,2,11,97305809,77081661,130576498272,109127887,4346533437,0,0,0,0,1
1788864307,5377,182876,2,11,97306017,77081790,130672947309,109209951,4348451596,0,0,0,0,1
1788864308,5427,182876,2,11,97306225,77081916,130773076133,109294082,4350429653,0,0,0,0,1
1788864309,5477,182876,2,11,97306429,77082038,130870562812,109376448,4352426056,0,0,0,0,1
1788864310,5526,182876,2,11,97306636,77082162,130969178739,109460203,4354477720,0,0,0,0,1
1788864311,5580,182876,2,11,97306849,77082286,131069403819,109545617,4356528224,0,0,0,0,1
1788864312,5628,182876,2,11,97307057,77082410,131167113767,109627986,4358575146,0,0,0,0,1
1788864313,5685,182876,2,11,97307265,77082528,131262438235,109708780,4360742669,0,0,0,0,1
1788864314,5730,182876,2,11,97307469,77082652,131350148715,109782852,4362575129,0,0,0,0,1
1788864315,5787,182876,2,11,97307678,77082770,131459128327,109874323,4364973252,0,0,0,0,1
1788864316,5834,182876,2,11,97307882,77082893,131546429589,109948833,4366865130,0,0,0,0,1
1788864317,5888,183064,2,11,97308088,77083014,131653239778,110039111,4369076892,0,0,0,0,1
1788864318,5935,183964,2,11,97308293,77083139,131747500789,110119157,4371145897,0,0,0,0,1
1788864319,5987,185084,2,11,97308501,77083261,131852642799,110206835,4373255877,0,0,0,0,1
1788864320,6035,185400,2,11,97308709,77083385,131950785640,110289546,4375292497,0,0,0,0,1
