epoch,relay_cpu_ticks,relay_rss_kb,relay_thr,relay_fd,box_total,box_idle,tx_bytes,tx_packets,rx_bytes,bw_out_exc,bw_in_exc,pps_exc,conntrack_exc,udp_socks
1788863478,7033,196272,3,11,97146788,76986908,70817170587,58961811,3330360584,0,0,0,0,1
1788863479,7126,206116,3,11,97146998,76986987,70942465068,59068277,3332633872,0,0,0,0,1
1788863480,7233,214824,3,11,97147210,76987052,71076993915,59182164,3334977140,0,0,0,0,1
1788863481,7331,215628,3,11,97147416,76987123,71210022255,59295856,3337265821,0,0,0,0,1
1788863482,7427,215748,3,11,97147623,76987200,71341993464,59408865,3339572587,0,0,0,0,1
1788863483,7516,215748,3,11,97147829,76987280,71465579403,59512723,3341620785,0,0,0,0,1
1788863484,7606,215748,3,11,97148032,76987362,71601862764,59628165,3343886248,0,0,0,0,1
1788863485,7693,215748,3,11,97148235,76987446,71727182859,59734086,3346113436,0,0,0,0,1
1788863486,7786,215992,3,11,97148445,76987523,71863849590,59848132,3348388087,0,0,0,0,1
1788863487,7872,216152,3,11,97148644,76987606,71990925430,59954578,3350535200,0,0,0,0,1
1788863488,7958,216316,3,11,97148845,76987689,72116499188,60060728,3352646921,0,0,0,0,1
1788863489,8049,217328,3,11,97149045,76987765,72250294605,60172987,3354906655,0,0,0,0,1
1788863491,8140,217328,3,11,97149254,76987847,72385075948,60286652,3357205624,0,0,0,0,1
1788863492,8230,217564,3,11,97149454,76987926,72511885992,60394535,3359447349,0,0,0,0,1
1788863493,8316,217804,3,11,97149660,76988014,72634241586,60498584,3361601240,0,0,0,0,1
1788863494,8411,219680,3,11,97149866,76988095,72776985243,60617910,3364019953,0,0,0,0,1
1788863495,8503,222696,3,11,97150074,76988177,72910594166,60729363,3366264305,0,0,0,0,1
1788863496,8591,222696,3,11,97150278,76988258,73037393893,60838199,3368577949,0,0,0,0,1
1788863497,8681,222696,3,11,97150484,76988340,73170332183,60951990,3370956616,0,0,0,0,1
1788863498,8772,222696,3,11,97150693,76988425,73307275052,61065838,3373177625,0,0,0,0,1
1788863499,8858,222696,3,11,97150896,76988513,73429859856,61168906,3375236714,0,0,0,0,1
1788863500,8950,222696,3,11,97151099,76988592,73564406667,61282261,3377521957,0,0,0,0,1
1788863501,9041,222696,3,11,97151302,76988670,73698981122,61396398,3379821493,0,0,0,0,1
1788863502,9133,222696,3,11,97151510,76988753,73824804366,61504613,3382056244,0,0,0,0,1
1788863503,9230,222696,3,11,97151715,76988826,73960885251,61619470,3384265708,0,0,0,0,1
1788863504,9319,222696,3,11,97151922,76988913,74086332272,61725783,3386402189,0,0,0,0,1
1788863505,9406,222696,3,11,97152128,76988995,74218587607,61837864,3388702413,0,0,0,0,1
1788863507,9496,222696,3,11,97152333,76989078,74357766506,61955021,3390935566,0,0,0,0,1
1788863508,9584,222696,3,11,97152540,76989160,74487639983,62064086,3393164496,0,0,0,0,1
1788863509,9670,222696,3,11,97152744,76989244,74609151944,62166323,3395237401,0,0,0,0,1
1788863510,9759,223416,3,11,97152944,76989322,74743459375,62279008,3397579086,0,0,0,0,1
1788863511,9844,223948,3,11,97153144,76989405,74879314351,62392896,3399957878,0,0,0,0,1
1788863512,9932,224028,3,11,97153351,76989492,75009026992,62501681,3402119574,0,0,0,0,1
1788863513,10014,224028,3,11,97153551,76989577,75129403764,62606059,3404358558,0,0,0,0,1
1788863514,10109,224304,3,11,97153763,76989658,75272618262,62722751,3406639804,0,0,0,0,1
1788863515,10192,224700,3,11,97153963,76989745,75387951831,62820144,3408687408,0,0,0,0,1
1788863516,10287,225384,3,11,97154167,76989823,75532775593,62942029,3411140917,0,0,0,0,1
1788863517,10375,226708,3,11,97154371,76989907,75665732298,63054524,3413282442,0,0,0,0,1
1788863518,10454,226708,3,11,97154574,76989997,75771460367,63144387,3415154725,0,0,0,0,1
1788863519,10549,226708,3,11,97154777,76990074,75920487052,63269508,3417654745,0,0,0,0,1
1788863520,10637,226708,3,11,97154978,76990159,76059408375,63386248,3419990743,0,0,0,0,1
1788863521,10725,227012,3,11,97155186,76990245,76188541702,63497307,3422235025,0,0,0,0,1
1788863522,10816,227012,3,11,97155393,76990328,76319798296,63605572,3424442510,0,0,0,0,1
1788863523,10900,227280,3,11,97155597,76990413,76439847868,63706547,3426453094,0,0,0,0,1
1788863525,10989,227280,3,11,97155806,76990498,76582742690,63826905,3428842189,0,0,0,0,1
1788863526,11078,227280,3,11,97156013,76990584,76706988974,63931329,3430900671,0,0,0,0,1
1788863527,11163,227280,3,11,97156216,76990668,76830220259,64035450,3432962860,0,0,0,0,1
1788863528,11246,227280,3,11,97156417,76990756,76952525080,64138483,3435229132,0,0,0,0,1
1788863529,11343,227280,3,11,97156620,76990831,77100867843,64263313,3437465380,0,0,0,0,1
1788863530,11434,227280,3,11,97156820,76990909,77235554163,64378663,3439823654,0,0,0,0,1
1788863531,11522,227280,3,11,97157026,76990993,77357631837,64481326,3441989431,0,0,0,0,1
1788863532,11618,227280,3,11,97157233,76991070,77501805983,64601217,3444278494,0,0,0,0,1
1788863533,11710,227280,3,11,97157435,76991146,77631446964,64713984,3446489354,0,0,0,0,1
1788863534,11806,227280,3,11,97157639,76991221,77761681251,64825455,3448704910,0,0,0,0,1
1788863535,11898,227280,3,11,97157844,76991300,77898775958,64939015,3450877077,0,0,0,0,1
1788863536,11991,227280,3,11,97158052,76991382,78031959008,65052318,3453084236,0,0,0,0,1
1788863537,12083,227280,3,11,97158258,76991461,78162786881,65163585,3455298509,0,0,0,0,1
1788863538,12178,227280,3,11,97158468,76991538,78291121590,65272893,3457424602,0,0,0,0,1
1788863539,12273,227280,3,11,97158672,76991613,78426781121,65388400,3459740329,0,0,0,0,1
1788863541,12366,227280,3,11,97158882,76991694,78558185121,65501040,3461966408,0,0,0,0,1
1788863542,12461,227280,3,11,97159087,76991771,78692636751,65615399,3464244274,0,0,0,0,1
1788863543,12551,227280,3,11,97159291,76991850,78816587191,65721722,3466418833,0,0,0,0,1
1788863544,12642,227280,3,11,97159495,76991932,78955152198,65838819,3468559449,0,0,0,0,1
1788863545,12726,227280,3,11,97159698,76992021,79079682367,65944019,3470718724,0,0,0,0,1
1788863546,12818,227280,3,11,97159908,76992105,79218542515,66060200,3472966556,0,0,0,0,1
1788863547,12902,227280,3,11,97160115,76992200,79350149824,66171374,3475242015,0,0,0,0,1
1788863548,12991,227280,3,11,97160328,76992282,79472346241,66276686,3477468317,0,0,0,0,1
1788863549,13081,227280,3,11,97160535,76992362,79606165996,66386952,3479541362,0,0,0,0,1
1788863550,13176,227280,3,11,97160738,76992436,79753042700,66511343,3482005359,0,0,0,0,1
1788863551,13262,227280,3,11,97160944,76992521,79875384068,66613585,3484060849,0,0,0,0,1
1788863552,13350,227280,3,11,97161142,76992605,80006813278,66724222,3486262054,0,0,0,0,1
1788863553,13445,227280,3,11,97161347,76992678,80144020303,66840741,3488558806,0,0,0,0,1
1788863554,13536,225764,3,11,97161551,76992760,80270361693,66948523,3490742448,0,0,0,0,1
1788863556,13628,225764,3,11,97161758,76992845,80405453261,67063381,3492914260,0,0,0,0,1
1788863557,13719,225764,3,11,97161962,76992924,80540210078,67178437,3495168916,0,0,0,0,1
1788863558,13815,225764,3,11,97162167,76992999,80671090226,67290265,3497398697,0,0,0,0,1
1788863559,13906,225764,3,11,97162372,76993077,80800486623,67401719,3499560625,0,0,0,0,1
1788863560,13994,225764,3,11,97162574,76993158,80923103560,67505822,3501634635,0,0,0,0,1
1788863561,14079,225764,3,11,97162781,76993245,81049576754,67615409,3503940314,0,0,0,0,1
1788863562,14175,225764,3,11,97162989,76993324,81197169224,67736419,3506229149,0,0,0,0,1
1788863563,14267,224560,3,11,97163197,76993405,81330883861,67848515,3508485444,0,0,0,0,1
1788863564,14350,224560,3,11,97163399,76993490,81450192151,67950273,3510627720,0,0,0,0,1
1788863565,14434,224560,3,11,97163604,76993575,81586709833,68065761,3512882208,0,0,0,0,1
1788863566,14531,224560,3,11,97163814,76993654,81719869008,68175157,3515083052,0,0,0,0,1
1788863567,14616,224560,3,11,97164019,76993738,81846133386,68281552,3517315899,0,0,0,0,1
1788863568,14702,224560,3,11,97164225,76993824,81962788723,68379542,3519287951,0,0,0,0,1
1788863569,14795,224560,3,11,97164427,76993901,82108267453,68501329,3521754531,0,0,0,0,1
1788863570,14885,224560,3,11,97164627,76993981,82246125626,68616845,3524073293,0,0,0,0,1
1788863572,14974,227988,3,11,97164832,76994062,82373486467,68724378,3526409068,0,0,0,0,1
1788863573,15084,236000,3,11,97165043,76994125,82528864327,68853739,3528821040,0,0,0,0,1
1788863574,15185,244884,3,11,97165245,76994195,82672710368,68974107,3531071358,0,0,0,0,1
1788863575,15294,252736,3,11,97165446,76994256,82842824508,69116575,3533643395,0,0,0,0,1
1788863576,15411,264084,3,11,97165658,76994315,83018034336,69262450,3536170862,0,0,0,0,1
1788863577,15542,272888,3,11,97165873,76994362,83204055719,69419046,3539020278,0,0,0,0,1
1788863578,15672,283724,3,11,97166087,76994413,83394530208,69583031,3541789163,0,0,0,0,1
1788863579,15808,290824,3,11,97166302,76994459,83605274603,69754035,3544534823,0,0,0,0,1
1788863580,15940,291340,3,11,97166515,76994508,83805454959,69921617,3547339704,0,0,0,0,1
1788863581,16070,291340,3,11,97166732,76994554,83991870905,70076999,3549711452,0,0,0,0,1
1788863582,16206,291616,3,11,97166942,76994600,84212360720,70261207,3552643674,0,0,0,0,1
1788863583,16345,291888,3,11,97167149,76994636,84424666271,70439471,3555522897,0,0,0,0,1
1788863585,16470,291888,3,11,97167356,76994684,84603100866,70590206,3557936289,0,0,0,0,1
1788863586,16608,292256,3,11,97167565,76994725,84821018396,70772600,3560979068,0,0,0,0,1
1788863587,16746,292792,3,11,97167788,76994774,85024483668,70944664,3563940307,0,0,0,0,1
1788863588,16883,293340,3,11,97168010,76994821,85223215490,71107694,3566559570,0,0,0,0,1
1788863589,17018,293728,3,11,97168223,76994869,85436730212,71285337,3569443200,0,0,0,0,1
1788863590,17147,294116,3,11,97168437,76994921,85626140714,71447893,3572120253,0,0,0,0,1
1788863591,17284,294652,3,11,97168658,76994972,85841264242,71624001,3574844137,0,0,0,0,1
1788863592,17417,295188,3,11,97168868,76995019,86038093215,71789164,3577706142,0,0,0,0,1
1788863593,17551,295788,3,11,97169087,76995066,86228674908,71948823,3580395889,0,0,0,0,1
1788863594,17693,296312,3,11,97169301,76995105,86439328332,72123545,3583187686,0,0,0,0,1
1788863596,17829,296460,3,11,97169512,76995149,86653294223,72304471,3586271821,0,0,0,0,1
1788863597,17969,296708,3,11,97169737,76995196,86867134591,72482530,3589220827,0,0,0,0,1
1788863598,18114,296708,3,11,97169957,76995234,87076011343,72656772,3591994407,0,0,0,0,1
1788863599,18243,296708,3,11,97170171,76995285,87273318291,72823419,3594666776,0,0,0,0,1
1788863600,18372,296948,3,11,97170387,76995336,87470747835,72988437,3597308087,0,0,0,0,1
1788863601,18509,297096,3,11,97170602,76995380,87667599408,73152481,3599924282,0,0,0,0,1
1788863602,18643,297596,3,11,97170811,76995419,87869331104,73321456,3602897995,0,0,0,0,1
1788863603,18774,297984,3,11,97171022,76995464,88063289245,73482866,3605437271,0,0,0,0,1
1788863604,18903,298552,3,11,97171231,76995511,88267356718,73653367,3608317969,0,0,0,0,1
1788863605,19031,298868,3,11,97171441,76995558,88452905274,73809368,3610949329,0,0,0,0,1
1788863606,19169,299264,3,11,97171654,76995593,88652769856,73975506,3613616562,0,0,0,0,1
1788863608,19301,299800,3,11,97171861,76995636,88873263075,74160309,3616626291,0,0,0,0,1
1788863609,19434,300044,3,11,97172080,76995690,89070068429,74324379,3619380412,0,0,0,0,1
1788863610,19574,300440,3,11,97172291,76995728,89278796562,74498628,3622138697,0,0,0,0,1
1788863611,19701,300824,3,11,97172500,76995779,89470290879,74659546,3624859435,0,0,0,0,1
1788863612,19842,300824,3,11,97172714,76995817,89682977124,74838775,3627899934,0,0,0,0,1
1788863613,19992,300824,3,11,97172940,76995854,89898001397,75018879,3630751275,0,0,0,0,1
1788863614,20125,300824,3,11,97173155,76995900,90090190803,75179838,3633392612,0,0,0,0,1
1788863615,20257,300824,3,11,97173365,76995947,90293392962,75350636,3636247901,0,0,0,0,1
1788863616,20395,300824,3,11,97173581,76995989,90488030560,75512455,3639040197,0,0,0,0,1
1788863617,20529,300824,3,11,97173795,76996036,90695239203,75685986,3641817339,0,0,0,0,1
1788863618,20654,300824,3,11,97174004,76996090,90879067247,75842033,3644529650,0,0,0,0,1
1788863620,20794,300824,3,11,97174214,76996127,91089575254,76016560,3647327679,0,0,0,0,1
1788863621,20920,300824,3,11,97174419,76996175,91285384639,76181692,3650116163,0,0,0,0,1
1788863622,21055,300824,3,11,97174632,76996218,91482407112,76345913,3652735680,0,0,0,0,1
1788863623,21185,300824,3,11,97174840,76996266,91689289658,76519732,3655580035,0,0,0,0,1
1788863624,21322,300824,3,11,97175054,76996314,91886969117,76686281,3658208010,0,0,0,0,1
1788863625,21449,300824,3,11,97175264,76996364,92079495159,76848438,3660876671,0,0,0,0,1
1788863626,21584,300824,3,11,97175479,76996412,92287953145,77024062,3663747392,0,0,0,0,1
1788863627,21717,300824,3,11,97175696,76996460,92492440874,77192706,3666294044,0,0,0,0,1
1788863628,21855,300824,3,11,97175907,76996505,92701362569,77368709,3669097125,0,0,0,0,1
1788863629,21983,300824,3,11,97176122,76996554,92895152293,77531876,3671772664,0,0,0,0,1
1788863630,22110,300824,3,11,97176336,76996602,93079207004,77686547,3674433706,0,0,0,0,1
1788863632,22244,300824,3,11,97176546,76996647,93290607011,77862564,3677033309,0,0,0,0,1
1788863633,22378,300824,3,11,97176751,76996691,93501232967,78038648,3679992225,0,0,0,0,1
1788863634,22504,300824,3,11,97176960,76996740,93683052032,78191124,3682422172,0,0,0,0,1
1788863635,22638,300824,3,11,97177171,76996786,93895792473,78369267,3685333734,0,0,0,0,1
1788863636,22774,300824,3,11,97177386,76996827,94098597010,78538758,3688134771,0,0,0,0,1
1788863637,22904,300824,3,11,97177597,76996873,94299962826,78709549,3690856049,0,0,0,0,1
1788863638,23032,300824,3,11,97177808,76996924,94499138805,78873268,3693506942,0,0,0,0,1
1788863639,23167,300824,3,11,97178024,76996972,94702266707,79043073,3696255418,0,0,0,0,1
1788863640,23295,300824,3,11,97178235,76997021,94897073164,79206057,3698941089,0,0,0,0,1
1788863641,23427,300824,3,11,97178447,76997074,95087121764,79364952,3701475643,0,0,0,0,1
1788863642,23567,300824,3,11,97178656,76997109,95307759724,79549236,3704456955,0,0,0,0,1
1788863643,23699,300824,3,11,97178866,76997156,95494641384,79706827,3707105479,0,0,0,0,1
1788863644,23831,299152,3,11,97179076,76997205,95691063565,79870995,3709727444,0,0,0,0,1
1788863646,23964,299152,3,11,97179282,76997247,95903744630,80048740,3712594419,0,0,0,0,1
1788863647,24091,299152,3,11,97179492,76997297,96086491519,80202106,3715263868,0,0,0,0,1
1788863648,24224,299152,3,11,97179703,76997345,96302110433,80382210,3718040544,0,0,0,0,1
1788863649,24353,299152,3,11,97179911,76997387,96493588110,80544688,3720682882,0,0,0,0,1
1788863650,24487,299152,3,11,97180126,76997435,96696781934,80712053,3723386913,0,0,0,0,1
1788863651,24615,299152,3,11,97180339,76997483,96882064364,80867954,3726064433,0,0,0,0,1
1788863652,24754,299152,3,11,97180549,76997522,97097895431,81047963,3728795746,0,0,0,0,1
1788863653,24890,299152,3,11,97180761,76997564,97307967967,81223702,3731599126,0,0,0,0,1
1788863654,25024,299152,3,11,97180975,76997607,97507314087,81389912,3734321939,0,0,0,0,1
1788863655,25151,299152,3,11,97181182,76997655,97699294279,81551833,3736946710,0,0,0,0,1
1788863656,25295,299152,3,11,97181393,76997691,97904477217,81725737,3739715724,0,0,0,0,1
1788863657,25438,299152,3,11,97181607,76997728,98110789645,81900702,3742473639,0,0,0,0,1
1788863659,25577,299152,3,11,97181822,76997771,98315288187,82074148,3745211367,0,0,0,0,1
1788863660,25723,299152,3,11,97182041,76997809,98526595943,82254143,3748032139,0,0,0,0,1
1788863661,25864,299152,3,11,97182257,76997846,98728140023,82425373,3750720754,0,0,0,0,1
1788863662,26003,299152,3,11,97182471,76997884,98934867049,82601102,3753455577,0,0,0,0,1
1788863663,26119,299152,3,11,97182681,76997947,99095341907,82737138,3755855852,0,0,0,0,1
1788863664,26260,299152,3,11,97182892,76997990,99318313841,82922275,3758644249,0,0,0,0,1
1788863665,26392,299152,3,11,97183100,76998034,99524910091,83096627,3761397281,0,0,0,0,1
1788863666,26531,299152,3,11,97183311,76998070,99726758594,83268896,3764092320,0,0,0,0,1
1788863667,26668,299152,3,11,97183526,76998114,99928486623,83439873,3766750402,0,0,0,0,1
1788863668,26815,299152,3,11,97183740,76998142,100132509786,83612187,3769502120,0,0,0,0,1
1788863669,26950,299152,3,11,97183949,76998187,100329610397,83780365,3772179837,0,0,0,0,1
1788863671,27077,299152,3,11,97184163,76998242,100518383847,83939463,3774676459,0,0,0,0,1
1788863672,27204,299152,3,11,97184375,76998294,100713702335,84103329,3777287454,0,0,0,0,1
1788863673,27350,302928,3,11,97184588,76998331,100915453427,84273277,3779953718,0,0,0,0,1
1788863674,27496,310932,3,11,97184803,76998370,101131219722,84455549,3782707249,0,0,0,0,1
1788863675,27646,318664,3,11,97185014,76998395,101340861661,84631010,3785299549,0,0,0,0,1
1788863676,27798,325760,3,11,97185229,76998421,101562418887,84817278,3788042694,0,0,0,0,1
1788863677,27943,333564,3,11,97185438,76998452,101774307734,84993624,3790519118,0,0,0,0,1
1788863678,28086,340420,3,11,97185645,76998484,101981722049,85167976,3793055043,0,0,0,0,1
1788863679,28235,348088,3,11,97185859,76998514,102199249655,85350256,3795527998,0,0,0,0,1
1788863680,28376,350440,3,11,97186071,76998551,102419340154,85535134,3798064100,0,0,0,0,1
1788863681,28525,350440,3,11,97186285,76998585,102651251614,85730383,3800792559,0,0,0,0,1
1788863682,28676,351012,3,11,97186501,76998610,102874271242,85918506,3803383053,0,0,0,0,1
1788863684,28828,354416,3,11,97186717,76998642,103111394055,86115786,3806041329,0,0,0,0,1
1788863685,28979,354224,3,11,97186929,76998674,103328918423,86298306,3808538794,0,0,0,0,1
1788863686,29142,354224,3,11,97187145,76998692,103589785437,86516363,3811490515,0,0,0,0,1
1788863687,29306,355244,3,11,97187371,76998725,103823994018,86715881,3814299961,0,0,0,0,1
1788863688,29459,355696,3,11,97187588,76998762,104058968585,86912422,3817077005,0,0,0,0,1
1788863689,29609,357452,3,11,97187800,76998791,104280604057,87098434,3819734195,0,0,0,0,1
1788863690,29766,357680,3,11,97188011,76998817,104517765043,87296238,3822626911,0,0,0,0,1
1788863691,29933,358056,3,11,97188230,76998839,104771192259,87506086,3825697568,0,0,0,0,1
1788863692,30092,358148,3,11,97188445,76998858,105016417491,87709644,3828806603,0,0,0,0,1
1788863693,30265,358148,3,11,97188664,76998867,105268364889,87918505,3831767930,0,0,0,0,1
1788863695,30424,358148,3,11,97188891,76998897,105502953021,88114106,3834783386,0,0,0,0,1
1788863696,30598,358432,3,11,97189108,76998907,105755028807,88321663,3837915634,0,0,0,0,1
1788863697,30767,358432,3,11,97189330,76998923,106004286209,88527082,3840948691,0,0,0,0,1
1788863698,30928,358724,3,11,97189547,76998943,106231177144,88714243,3843820577,0,0,0,0,1
1788863699,31099,358872,3,11,97189766,76998955,106469565771,88911531,3846762651,0,0,0,0,1
1788863700,31267,359180,3,11,97189983,76998974,106730964462,89127581,3849837823,0,0,0,0,1
1788863701,31435,359180,3,11,97190197,76998994,106976914578,89331374,3852786068,0,0,0,0,1
1788863702,31586,359616,3,11,97190411,76999020,107208700299,89524094,3855549578,0,0,0,0,1
1788863703,31755,359896,3,11,97190625,76999035,107455357978,89729771,3858761448,0,0,0,0,1
1788863704,31923,359896,3,11,97190850,76999054,107704541311,89933704,3861577681,0,0,0,0,1
1788863706,32084,360060,3,11,97191064,76999073,107928265793,90118784,3864316397,0,0,0,0,1
1788863707,32179,360768,3,11,97191272,76999147,108081486124,90244050,3865983196,0,0,0,0,1
1788863708,32184,360768,3,11,97191466,76999309,108081489213,90244090,3865983946,0,0,0,0,1
1788863709,32288,360932,3,11,97191667,76999377,108222722897,90363692,3867638146,0,0,0,0,1
1788863710,32451,360932,3,11,97191881,76999397,108466029742,90570519,3870785959,0,0,0,0,1
1788863711,32564,361212,3,11,97192101,76999465,108621872047,90695863,3872451751,0,0,0,0,1
1788863712,32699,361212,3,11,97192306,76999507,108812425510,90855348,3874830573,0,0,0,0,1
1788863713,32781,361504,3,11,97192520,76999600,108918194716,90944584,3876131780,0,0,0,0,1
1788863714,32942,361504,3,11,97192732,76999628,109157485655,91143498,3879128505,0,0,0,0,1
1788863715,33020,361504,3,11,97192939,76999725,109270258264,91237721,3880365954,0,0,0,0,1
1788863716,33181,361504,3,11,97193154,76999750,109498457663,91427917,3883380033,0,0,0,0,1
1788863717,33283,361504,3,11,97193366,76999825,109647128717,91550724,3884975985,0,0,0,0,1
1788863719,33451,361768,3,11,97193579,76999835,109882001652,91744564,3887944467,0,0,0,0,1
1788863720,33564,362044,3,11,97193783,76999892,110047377731,91883193,3889922313,0,0,0,0,1
1788863721,33723,362044,3,11,97193993,76999911,110260204675,92060882,3892745915,0,0,0,0,1
1788863722,33891,364440,3,11,97194210,76999925,110524767227,92279249,3895891789,0,0,0,0,1
1788863723,34041,364440,3,11,97194422,76999955,110740139924,92457004,3898395579,0,0,0,0,1
1788863724,34150,364696,3,11,97194630,77000025,110879719629,92577043,3900219597,0,0,0,0,1
1788863725,34195,365088,3,11,97194839,77000149,110935141033,92622528,3900812253,0,0,0,0,1
1788863726,34200,365088,3,11,97195034,77000311,110935149927,92622614,3900817054,0,0,0,0,1
1788863727,34206,365088,3,11,97195232,77000473,110935161004,92622728,3900822126,0,0,0,0,1
1788863728,34211,365088,3,11,97195429,77000632,110935180348,92622949,3900831023,0,0,0,0,1
1788863729,34217,365088,3,11,97195623,77000792,110935198159,92623188,3900833330,0,0,0,0,1
1788863730,34223,365088,3,11,97195819,77000952,110935255895,92623951,3900834998,0,0,0,0,1
1788863731,34228,365088,3,11,97196016,77001114,110935288287,92624398,3900834998,0,0,0,0,1
1788863732,34233,365088,3,11,97196215,77001275,110935312418,92624698,3900836208,0,0,0,0,1
1788863733,34239,365088,3,11,97196411,77001435,110935335642,92625017,3900836284,0,0,0,0,1
1788863734,34247,365088,3,11,97196605,77001593,110935386429,92625667,3900875289,0,0,0,0,1
1788863735,34251,365088,3,11,97196802,77001755,110935390382,92625687,3900878046,0,0,0,0,1
1788863736,34257,365088,3,11,97196997,77001916,110935393318,92625695,3900879615,0,0,0,0,1
1788863737,34262,365088,3,11,97197195,77002079,110935395387,92625722,3900880563,0,0,0,0,1
1788863739,34268,364404,3,11,97197392,77002239,110935403704,92625769,3900884046,0,0,0,0,1
1788863740,34273,364404,3,11,97197586,77002399,110935436689,92626197,3900888338,0,0,0,0,1
1788863741,34278,364404,3,11,97197781,77002559,110935462562,92626545,3900894312,0,0,0,0,1
1788863742,34284,363600,3,11,97197977,77002718,110935483697,92626824,3900903762,0,0,0,0,1
1788863743,34289,363600,3,11,97198171,77002878,110935500377,92627035,3900912274,0,0,0,0,1
1788863744,34296,362796,3,11,97198369,77003039,110935517680,92627229,3900920321,0,0,0,0,1
1788863745,34302,362796,3,11,97198567,77003200,110935530935,92627402,3900924236,0,0,0,0,1
1788863746,34307,361992,3,11,97198764,77003361,110935534624,92627452,3900924633,0,0,0,0,1
1788863747,34313,361188,3,11,97198959,77003520,110935543900,92627575,3900927268,0,0,0,0,1
1788863748,34318,361188,3,11,97199156,77003681,110935550632,92627665,3900928885,0,0,0,0,1
1788863749,34322,361188,3,11,97199350,77003842,110935559906,92627783,3900931667,0,0,0,0,1
1788863750,34328,360384,3,11,97199544,77004003,110935573262,92627953,3900938125,0,0,0,0,1
1788863751,34334,360384,3,11,97199742,77004164,110935591458,92628184,3900947120,0,0,0,0,1
1788863752,34338,360384,3,11,97199936,77004324,110935603295,92628334,3900952739,0,0,0,0,1
1788863753,34344,360384,3,11,97200132,77004485,110935616570,92628499,3900961973,0,0,0,0,1
1788863754,34349,360384,3,11,97200328,77004646,110935621130,92628557,3900968473,0,0,0,0,1
1788863755,34355,360384,3,11,97200528,77004807,110935633155,92628705,3900978769,0,0,0,0,1
1788863756,34359,360384,3,11,97200724,77004968,110935639097,92628779,3900982088,0,0,0,0,1
1788863757,34365,360384,3,11,97200922,77005129,110935647308,92628882,3900986882,0,0,0,0,1
1788863758,34370,360384,3,11,97201118,77005289,110935652355,92628946,3900989595,0,0,0,0,1
1788863759,34375,360384,3,11,97201314,77005450,110935657378,92629010,3900993122,0,0,0,0,1
1788863760,34379,360384,3,11,97201512,77005612,110935662552,92629078,3900993832,0,0,0,0,1
1788863761,34384,360384,3,11,97201712,77005774,110935669504,92629165,3900997958,0,0,0,0,1
1788863762,34388,360384,3,11,97201906,77005935,110935674874,92629236,3901002352,0,0,0,0,1
1788863763,34393,360384,3,11,97202101,77006096,110935683008,92629337,3901003536,0,0,0,0,1
1788863765,34398,360384,3,11,97202297,77006258,110935686062,92629377,3901004239,0,0,0,0,1
1788863766,34403,360384,3,11,97202496,77006421,110935688516,92629410,3901005273,0,0,0,0,1
1788863767,34407,360384,3,11,97202695,77006583,110935693366,92629472,3901007698,0,0,0,0,1
1788863768,34413,360384,3,11,97202889,77006744,110935703666,92629603,3901014256,0,0,0,0,1
1788863769,34417,360384,3,11,97203086,77006905,110935708794,92629669,3901016708,0,0,0,0,1
1788863770,34422,360384,3,11,97203282,77007066,110935716790,92629768,3901022369,0,0,0,0,1
1788863771,34426,360384,3,11,97203476,77007227,110935719996,92629808,3901025890,0,0,0,0,1
1788863772,34431,360384,3,11,97203673,77007390,110935723409,92629851,3901027066,0,0,0,0,1
1788863773,34435,360384,3,11,97203869,77007551,110935728343,92629916,3901028226,0,0,0,0,1
1788863774,34441,360384,3,11,97204067,77007712,110935733700,92629984,3901030007,0,0,0,0,1
1788863775,34444,360384,3,11,97204263,77007873,110935739661,92630063,3901030750,0,0,0,0,1
1788863776,34449,360384,3,11,97204457,77008034,110935745364,92630136,3901032830,0,0,0,0,1
1788863777,34454,360384,3,11,97204652,77008195,110935748279,92630173,3901033365,0,0,0,0,1
1788863778,34460,360384,3,11,97204848,77008355,110935768393,92630451,3901065986,0,0,0,0,1
1788863779,34612,360384,3,11,97205056,77008379,111141460191,92799437,3903884533,0,0,0,0,1
1788863780,34739,360384,3,11,97205266,77008427,111346800719,92970228,3905971782,0,0,0,0,1
1788863781,34904,360408,3,11,97205485,77008447,111584657584,93167971,3908879311,0,0,0,0,1
1788863782,35069,360548,3,11,97205699,77008461,111825872110,93367141,3911834954,0,0,0,0,1
1788863783,35229,360920,3,11,97205914,77008487,112069975722,93571413,3914863267,0,0,0,0,1
1788863785,35393,360920,3,11,97206134,77008507,112318946951,93777374,3917742080,0,0,0,0,1
1788863786,35558,360920,3,11,97206347,77008526,112559765026,93976076,3920774912,0,0,0,0,1
1788863787,35721,360920,3,11,97206562,77008546,112810172109,94182530,3923611714,0,0,0,0,1
1788863788,35881,360920,3,11,97206774,77008568,113058959537,94388418,3926693071,0,0,0,0,1
1788863789,36035,360920,3,11,97206985,77008599,113281022449,94573359,3929442528,0,0,0,0,1
1788863790,36196,360920,3,11,97207197,77008618,113534367937,94782882,3932515968,0,0,0,0,1
1788863791,36363,360920,3,11,97207413,77008637,113771038115,94980673,3935626519,0,0,0,0,1
1788863792,36523,360920,3,11,97207632,77008667,114016943736,95182478,3938724944,0,0,0,0,1
1788863793,36694,360920,3,11,97207854,77008679,114269834137,95390739,3941995122,0,0,0,0,1
